"playerID","nameFirst","nameLast","yearID","teamID","lgID","Age","AB","H","BA"
"aaronha01","Hank","Aaron",1973,"ATL","NL",39,392,118,0.301020408163265
"aaronha01","Hank","Aaron",1974,"ATL","NL",40,340,91,0.267647058823529
"aaronha01","Hank","Aaron",1975,"ML4","AL",41,465,109,0.234408602150538
"aaronha01","Hank","Aaron",1976,"ML4","AL",42,271,62,0.228782287822878
"abadan01","Andy","Abad",2001,"OAK","AL",29,1,0,0
"abadan01","Andy","Abad",2003,"BOS","AL",31,17,2,0.117647058823529
"abadan01","Andy","Abad",2006,"CIN","NL",34,3,0,0
"abbotje01","Jeff","Abbott",1997,"CHA","AL",25,38,10,0.263157894736842
"abbotje01","Jeff","Abbott",1998,"CHA","AL",26,244,68,0.278688524590164
"abbotje01","Jeff","Abbott",1999,"CHA","AL",27,57,9,0.157894736842105
"abbotje01","Jeff","Abbott",2000,"CHA","AL",28,215,59,0.274418604651163
"abbotje01","Jeff","Abbott",2001,"FLO","NL",29,42,11,0.261904761904762
"abbotku01","Kurt","Abbott",1993,"OAK","AL",24,61,15,0.245901639344262
"abbotku01","Kurt","Abbott",1994,"FLO","NL",25,345,86,0.249275362318841
"abbotku01","Kurt","Abbott",1995,"FLO","NL",26,420,107,0.254761904761905
"abbotku01","Kurt","Abbott",1996,"FLO","NL",27,320,81,0.253125
"abbotku01","Kurt","Abbott",1997,"FLO","NL",28,252,69,0.273809523809524
"abbotku01","Kurt","Abbott",1998,"OAK","AL",29,123,33,0.268292682926829
"abbotku01","Kurt","Abbott",1998,"COL","NL",29,71,18,0.253521126760563
"abbotku01","Kurt","Abbott",1999,"COL","NL",30,286,78,0.272727272727273
"abbotku01","Kurt","Abbott",2000,"NYN","NL",31,157,34,0.21656050955414
"abbotku01","Kurt","Abbott",2001,"ATL","NL",32,9,2,0.222222222222222
"abercre01","Reggie","Abercrombie",2006,"FLO","NL",26,255,54,0.211764705882353
"abercre01","Reggie","Abercrombie",2007,"FLO","NL",27,76,15,0.197368421052632
"abercre01","Reggie","Abercrombie",2008,"HOU","NL",28,55,17,0.309090909090909
"abernbr01","Brent","Abernathy",2001,"TBA","AL",24,304,82,0.269736842105263
"abernbr01","Brent","Abernathy",2002,"TBA","AL",25,463,112,0.241900647948164
"abernbr01","Brent","Abernathy",2003,"KCA","AL",26,27,2,0.0740740740740741
"abernbr01","Brent","Abernathy",2003,"TBA","AL",26,7,0,0
"abernbr01","Brent","Abernathy",2005,"MIN","AL",28,67,16,0.238805970149254
"abnersh01","Shawn","Abner",1987,"SDN","NL",21,47,13,0.276595744680851
"abnersh01","Shawn","Abner",1988,"SDN","NL",22,83,15,0.180722891566265
"abnersh01","Shawn","Abner",1989,"SDN","NL",23,102,18,0.176470588235294
"abnersh01","Shawn","Abner",1990,"SDN","NL",24,184,45,0.244565217391304
"abnersh01","Shawn","Abner",1991,"SDN","NL",25,115,19,0.165217391304348
"abnersh01","Shawn","Abner",1991,"CAL","AL",25,101,23,0.227722772277228
"abnersh01","Shawn","Abner",1992,"CHA","AL",26,208,58,0.278846153846154
"abreubo01","Bobby","Abreu",1996,"HOU","NL",22,22,5,0.227272727272727
"abreubo01","Bobby","Abreu",1997,"HOU","NL",23,188,47,0.25
"abreubo01","Bobby","Abreu",1998,"PHI","NL",24,497,155,0.311871227364185
"abreubo01","Bobby","Abreu",1999,"PHI","NL",25,546,183,0.335164835164835
"abreubo01","Bobby","Abreu",2000,"PHI","NL",26,576,182,0.315972222222222
"abreubo01","Bobby","Abreu",2001,"PHI","NL",27,588,170,0.289115646258503
"abreubo01","Bobby","Abreu",2002,"PHI","NL",28,572,176,0.307692307692308
"abreubo01","Bobby","Abreu",2003,"PHI","NL",29,577,173,0.299826689774697
"abreubo01","Bobby","Abreu",2004,"PHI","NL",30,574,173,0.301393728222997
"abreubo01","Bobby","Abreu",2005,"PHI","NL",31,588,168,0.285714285714286
"abreubo01","Bobby","Abreu",2006,"NYA","AL",32,209,69,0.330143540669856
"abreubo01","Bobby","Abreu",2006,"PHI","NL",32,339,94,0.277286135693215
"abreubo01","Bobby","Abreu",2007,"NYA","AL",33,605,171,0.282644628099174
"abreubo01","Bobby","Abreu",2008,"NYA","AL",34,609,180,0.295566502463054
"abreubo01","Bobby","Abreu",2009,"LAA","AL",35,563,165,0.293072824156306
"abreubo01","Bobby","Abreu",2010,"LAA","AL",36,573,146,0.254799301919721
"abreubo01","Bobby","Abreu",2011,"LAA","AL",37,502,127,0.252988047808765
"abreubo01","Bobby","Abreu",2012,"LAN","NL",38,195,48,0.246153846153846
"abreubo01","Bobby","Abreu",2012,"LAA","AL",38,24,5,0.208333333333333
"abreubo01","Bobby","Abreu",2014,"NYN","NL",40,133,33,0.24812030075188
"abreujo02","Jose","Abreu",2014,"CHA","AL",27,556,176,0.316546762589928
"abreujo02","Jose","Abreu",2015,"CHA","AL",28,613,178,0.290375203915171
"abreujo02","Jose","Abreu",2016,"CHA","AL",29,624,183,0.293269230769231
"abreujo02","Jose","Abreu",2017,"CHA","AL",30,621,189,0.304347826086957
"abreujo02","Jose","Abreu",2018,"CHA","AL",31,499,132,0.264529058116232
"abreujo02","Jose","Abreu",2019,"CHA","AL",32,634,180,0.28391167192429
"abreujo02","Jose","Abreu",2020,"CHA","AL",33,240,76,0.316666666666667
"abreujo02","Jose","Abreu",2021,"CHA","AL",34,566,148,0.261484098939929
"abreuto01","Tony","Abreu",2007,"LAN","NL",23,166,45,0.271084337349398
"abreuto01","Tony","Abreu",2009,"LAN","NL",25,8,2,0.25
"abreuto01","Tony","Abreu",2010,"ARI","NL",26,193,45,0.233160621761658
"abreuto01","Tony","Abreu",2012,"KCA","AL",28,70,18,0.257142857142857
"abreuto01","Tony","Abreu",2013,"SFN","NL",29,138,37,0.268115942028986
"abreuto01","Tony","Abreu",2014,"SFN","NL",30,4,0,0
"ackledu01","Dustin","Ackley",2011,"SEA","AL",23,333,91,0.273273273273273
"ackledu01","Dustin","Ackley",2012,"SEA","AL",24,607,137,0.225700164744646
"ackledu01","Dustin","Ackley",2013,"SEA","AL",25,384,97,0.252604166666667
"ackledu01","Dustin","Ackley",2014,"SEA","AL",26,502,123,0.245019920318725
"ackledu01","Dustin","Ackley",2015,"NYA","AL",27,52,15,0.288461538461538
"ackledu01","Dustin","Ackley",2015,"SEA","AL",27,186,40,0.21505376344086
"ackledu01","Dustin","Ackley",2016,"NYA","AL",28,61,9,0.147540983606557
"acunaro01","Ronald","Acuna",2018,"ATL","NL",21,433,127,0.293302540415704
"acunaro01","Ronald","Acuna",2019,"ATL","NL",22,626,175,0.279552715654952
"acunaro01","Ronald","Acuna",2020,"ATL","NL",23,160,40,0.25
"acunaro01","Ronald","Acuna",2021,"ATL","NL",24,297,84,0.282828282828283
"adamecr01","Cristhian","Adames",2014,"COL","NL",23,15,1,0.0666666666666667
"adamecr01","Cristhian","Adames",2015,"COL","NL",24,53,13,0.245283018867925
"adamecr01","Cristhian","Adames",2016,"COL","NL",25,225,49,0.217777777777778
"adamecr01","Cristhian","Adames",2017,"COL","NL",26,13,0,0
"adamecr01","Cristhian","Adames",2019,"SFN","NL",28,22,7,0.318181818181818
"adamewi01","Willy","Adames",2018,"TBA","AL",23,288,80,0.277777777777778
"adamewi01","Willy","Adames",2019,"TBA","AL",24,531,135,0.254237288135593
"adamewi01","Willy","Adames",2020,"TBA","AL",25,185,48,0.259459459459459
"adamewi01","Willy","Adames",2021,"TBA","AL",26,132,26,0.196969696969697
"adamewi01","Willy","Adames",2021,"MIL","NL",26,365,104,0.284931506849315
"adamsau02","Austin","Adams",2019,"SEA","AL",28,1,0,0
"adamsbo04","Bob","Adams",1977,"DET","AL",25,24,6,0.25
"adamsda02","David","Adams",2013,"NYA","AL",26,140,27,0.192857142857143
"adamsgl01","Glenn","Adams",1975,"SFN","NL",28,90,27,0.3
"adamsgl01","Glenn","Adams",1976,"SFN","NL",29,74,18,0.243243243243243
"adamsgl01","Glenn","Adams",1977,"MIN","AL",30,269,91,0.338289962825279
"adamsgl01","Glenn","Adams",1978,"MIN","AL",31,310,80,0.258064516129032
"adamsgl01","Glenn","Adams",1979,"MIN","AL",32,326,98,0.300613496932515
"adamsgl01","Glenn","Adams",1980,"MIN","AL",33,262,75,0.286259541984733
"adamsgl01","Glenn","Adams",1981,"MIN","AL",34,220,46,0.209090909090909
"adamsgl01","Glenn","Adams",1982,"TOR","AL",35,66,17,0.257575757575758
"adamsla01","Lane","Adams",2014,"KCA","AL",25,3,0,0
"adamsla01","Lane","Adams",2017,"ATL","NL",28,109,30,0.275229357798165
"adamsla01","Lane","Adams",2018,"ATL","NL",29,25,6,0.24
"adamsma01","Matt","Adams",2012,"SLN","NL",24,86,21,0.244186046511628
"adamsma01","Matt","Adams",2013,"SLN","NL",25,296,84,0.283783783783784
"adamsma01","Matt","Adams",2014,"SLN","NL",26,527,152,0.28842504743833
"adamsma01","Matt","Adams",2015,"SLN","NL",27,175,42,0.24
"adamsma01","Matt","Adams",2016,"SLN","NL",28,297,74,0.249158249158249
"adamsma01","Matt","Adams",2017,"SLN","NL",29,48,14,0.291666666666667
"adamsma01","Matt","Adams",2017,"ATL","NL",29,291,79,0.271477663230241
"adamsma01","Matt","Adams",2018,"WAS","NL",30,249,64,0.257028112449799
"adamsma01","Matt","Adams",2018,"SLN","NL",30,57,9,0.157894736842105
"adamsma01","Matt","Adams",2019,"WAS","NL",31,310,70,0.225806451612903
"adamsma01","Matt","Adams",2020,"ATL","NL",32,49,9,0.183673469387755
"adamsma01","Matt","Adams",2021,"COL","NL",33,36,6,0.166666666666667
"adamsmi02","Mike","Adams",1973,"MIN","AL",25,66,14,0.212121212121212
"adamsmi02","Mike","Adams",1976,"CHN","NL",28,29,4,0.137931034482759
"adamsmi02","Mike","Adams",1977,"CHN","NL",29,2,0,0
"adamsmi02","Mike","Adams",1978,"OAK","AL",30,15,3,0.2
"adamsri02","Ricky","Adams",1982,"CAL","AL",23,14,2,0.142857142857143
"adamsri02","Ricky","Adams",1983,"CAL","AL",24,112,28,0.25
"adamsri02","Ricky","Adams",1985,"SFN","NL",26,121,23,0.190082644628099
"adamsri03","Riley","Adams",2021,"TOR","AL",25,28,3,0.107142857142857
"adamsri03","Riley","Adams",2021,"WAS","NL",25,71,19,0.267605633802817
"adamsru01","Russ","Adams",2004,"TOR","AL",24,72,22,0.305555555555556
"adamsru01","Russ","Adams",2005,"TOR","AL",25,481,123,0.255717255717256
"adamsru01","Russ","Adams",2006,"TOR","AL",26,251,55,0.219123505976096
"adamsru01","Russ","Adams",2007,"TOR","AL",27,60,14,0.233333333333333
"adamsru01","Russ","Adams",2009,"TOR","AL",29,20,4,0.2
"adamsry01","Ryan","Adams",2011,"BAL","AL",24,89,25,0.280898876404494
"adducji01","Jim","Adduci",1983,"SLN","NL",24,20,1,0.05
"adducji01","Jim","Adduci",1986,"ML4","AL",27,11,1,0.0909090909090909
"adducji01","Jim","Adduci",1988,"ML4","AL",29,94,25,0.265957446808511
"adducji01","Jim","Adduci",1989,"PHI","NL",30,19,7,0.368421052631579
"adducji02","Jim","Adduci",2013,"TEX","AL",28,31,8,0.258064516129032
"adducji02","Jim","Adduci",2014,"TEX","AL",29,101,17,0.168316831683168
"adducji02","Jim","Adduci",2017,"DET","AL",32,83,20,0.240963855421687
"adducji02","Jim","Adduci",2018,"DET","AL",33,176,47,0.267045454545455
"adducji02","Jim","Adduci",2019,"CHN","NL",34,5,0,0
"adelljo01","Jo","Adell",2020,"LAA","AL",21,124,20,0.161290322580645
"adelljo01","Jo","Adell",2021,"LAA","AL",22,130,32,0.246153846153846
"adriaeh01","Ehire","Adrianza",2013,"SFN","NL",24,18,4,0.222222222222222
"adriaeh01","Ehire","Adrianza",2014,"SFN","NL",25,97,23,0.237113402061856
"adriaeh01","Ehire","Adrianza",2015,"SFN","NL",26,113,21,0.185840707964602
"adriaeh01","Ehire","Adrianza",2016,"SFN","NL",27,63,16,0.253968253968254
"adriaeh01","Ehire","Adrianza",2017,"MIN","AL",28,162,43,0.265432098765432
"adriaeh01","Ehire","Adrianza",2018,"MIN","AL",29,335,84,0.250746268656716
"adriaeh01","Ehire","Adrianza",2019,"MIN","AL",30,202,55,0.272277227722772
"adriaeh01","Ehire","Adrianza",2020,"MIN","AL",31,89,17,0.191011235955056
"adriaeh01","Ehire","Adrianza",2021,"ATL","NL",32,182,45,0.247252747252747
"afenitr01","Troy","Afenir",1987,"HOU","NL",24,20,6,0.3
"afenitr01","Troy","Afenir",1990,"OAK","AL",27,14,2,0.142857142857143
"afenitr01","Troy","Afenir",1991,"OAK","AL",28,11,1,0.0909090909090909
"afenitr01","Troy","Afenir",1992,"CIN","NL",29,34,6,0.176470588235294
"agbaybe01","Benny","Agbayani",1998,"NYN","NL",27,15,2,0.133333333333333
"agbaybe01","Benny","Agbayani",1999,"NYN","NL",28,276,79,0.286231884057971
"agbaybe01","Benny","Agbayani",2000,"NYN","NL",29,350,101,0.288571428571429
"agbaybe01","Benny","Agbayani",2001,"NYN","NL",30,296,82,0.277027027027027
"agbaybe01","Benny","Agbayani",2002,"COL","NL",31,117,24,0.205128205128205
"agbaybe01","Benny","Agbayani",2002,"BOS","AL",31,37,11,0.297297297297297
"ageeto01","Tommie","Agee",1973,"SLN","NL",31,62,11,0.17741935483871
"ageeto01","Tommie","Agee",1973,"HOU","NL",31,204,48,0.235294117647059
"aguaylu01","Luis","Aguayo",1980,"PHI","NL",21,47,13,0.276595744680851
"aguaylu01","Luis","Aguayo",1981,"PHI","NL",22,84,18,0.214285714285714
"aguaylu01","Luis","Aguayo",1982,"PHI","NL",23,56,15,0.267857142857143
"aguaylu01","Luis","Aguayo",1983,"PHI","NL",24,4,1,0.25
"aguaylu01","Luis","Aguayo",1984,"PHI","NL",25,72,20,0.277777777777778
"aguaylu01","Luis","Aguayo",1985,"PHI","NL",26,165,46,0.278787878787879
"aguaylu01","Luis","Aguayo",1986,"PHI","NL",27,133,28,0.210526315789474
"aguaylu01","Luis","Aguayo",1987,"PHI","NL",28,209,43,0.205741626794258
"aguaylu01","Luis","Aguayo",1988,"PHI","NL",29,97,24,0.247422680412371
"aguaylu01","Luis","Aguayo",1988,"NYA","AL",29,140,35,0.25
"aguaylu01","Luis","Aguayo",1989,"CLE","AL",30,97,17,0.175257731958763
"aguilch01","Chris","Aguila",2004,"FLO","NL",25,45,10,0.222222222222222
"aguilch01","Chris","Aguila",2005,"FLO","NL",26,78,19,0.243589743589744
"aguilch01","Chris","Aguila",2006,"FLO","NL",27,95,22,0.231578947368421
"aguilch01","Chris","Aguila",2008,"NYN","NL",29,12,2,0.166666666666667
"aguilje01","Jesus","Aguilar",2014,"CLE","AL",24,33,4,0.121212121212121
"aguilje01","Jesus","Aguilar",2015,"CLE","AL",25,19,6,0.315789473684211
"aguilje01","Jesus","Aguilar",2016,"CLE","AL",26,6,0,0
"aguilje01","Jesus","Aguilar",2017,"MIL","NL",27,279,74,0.265232974910394
"aguilje01","Jesus","Aguilar",2018,"MIL","NL",28,492,135,0.274390243902439
"aguilje01","Jesus","Aguilar",2019,"TBA","AL",29,92,24,0.260869565217391
"aguilje01","Jesus","Aguilar",2019,"MIL","NL",29,222,50,0.225225225225225
"aguilje01","Jesus","Aguilar",2020,"MIA","NL",30,188,52,0.276595744680851
"aguilje01","Jesus","Aguilar",2021,"MIA","NL",31,449,117,0.260579064587973
"ahmedni01","Nick","Ahmed",2014,"ARI","NL",24,70,14,0.2
"ahmedni01","Nick","Ahmed",2015,"ARI","NL",25,421,95,0.225653206650831
"ahmedni01","Nick","Ahmed",2016,"ARI","NL",26,284,62,0.21830985915493
"ahmedni01","Nick","Ahmed",2017,"ARI","NL",27,167,42,0.251497005988024
"ahmedni01","Nick","Ahmed",2018,"ARI","NL",28,516,121,0.234496124031008
"ahmedni01","Nick","Ahmed",2019,"ARI","NL",29,556,141,0.253597122302158
"ahmedni01","Nick","Ahmed",2020,"ARI","NL",30,199,53,0.266331658291457
"ahmedni01","Nick","Ahmed",2021,"ARI","NL",31,434,96,0.221198156682028
"aikenwi01","Willie","Aikens",1977,"CAL","AL",23,91,18,0.197802197802198
"aikenwi01","Willie","Aikens",1979,"CAL","AL",25,379,106,0.279683377308707
"aikenwi01","Willie","Aikens",1980,"KCA","AL",26,543,151,0.278084714548803
"aikenwi01","Willie","Aikens",1981,"KCA","AL",27,349,93,0.26647564469914
"aikenwi01","Willie","Aikens",1982,"KCA","AL",28,466,131,0.281115879828326
"aikenwi01","Willie","Aikens",1983,"KCA","AL",29,410,124,0.302439024390244
"aikenwi01","Willie","Aikens",1984,"TOR","AL",30,234,48,0.205128205128205
"aikenwi01","Willie","Aikens",1985,"TOR","AL",31,20,4,0.2
"aingeda01","Danny","Ainge",1979,"TOR","AL",20,308,73,0.237012987012987
"aingeda01","Danny","Ainge",1980,"TOR","AL",21,111,27,0.243243243243243
"aingeda01","Danny","Ainge",1981,"TOR","AL",22,246,46,0.186991869918699
"ainswku01","Kurt","Ainsworth",2003,"SFN","NL",25,22,1,0.0454545454545455
"akiyash01","Shogo","Akiyama",2020,"CIN","NL",32,155,38,0.245161290322581
"akiyash01","Shogo","Akiyama",2021,"CIN","NL",33,162,33,0.203703703703704
"alanirj01","R. J.","Alaniz",2021,"CIN","NL",30,1,0,0
"alberbu01","Butch","Alberts",1978,"TOR","AL",28,18,5,0.277777777777778
"alberha01","Hanser","Alberto",2015,"TEX","AL",23,99,22,0.222222222222222
"alberha01","Hanser","Alberto",2016,"TEX","AL",24,56,8,0.142857142857143
"alberha01","Hanser","Alberto",2018,"TEX","AL",26,27,5,0.185185185185185
"alberha01","Hanser","Alberto",2019,"BAL","AL",27,524,160,0.305343511450382
"alberha01","Hanser","Alberto",2020,"BAL","AL",28,219,62,0.28310502283105
"alberha01","Hanser","Alberto",2021,"KCA","AL",29,241,65,0.269709543568465
"albieoz01","Ozzie","Albies",2017,"ATL","NL",20,217,62,0.285714285714286
"albieoz01","Ozzie","Albies",2018,"ATL","NL",21,639,167,0.261345852895149
"albieoz01","Ozzie","Albies",2019,"ATL","NL",22,640,189,0.2953125
"albieoz01","Ozzie","Albies",2020,"ATL","NL",23,118,32,0.271186440677966
"albieoz01","Ozzie","Albies",2021,"ATL","NL",24,629,163,0.259141494435612
"alcanar01","Arismendy","Alcantara",2014,"CHN","NL",23,278,57,0.205035971223022
"alcanar01","Arismendy","Alcantara",2015,"CHN","NL",24,26,2,0.0769230769230769
"alcanar01","Arismendy","Alcantara",2016,"OAK","AL",25,19,4,0.210526315789474
"alcanar01","Arismendy","Alcantara",2017,"CIN","NL",26,105,18,0.171428571428571
"alcanis01","Israel","Alcantara",2000,"BOS","AL",27,45,13,0.288888888888889
"alcanis01","Israel","Alcantara",2001,"BOS","AL",28,38,10,0.263157894736842
"alcanis01","Israel","Alcantara",2002,"MIL","NL",29,32,8,0.25
"alcanse01","Sergio","Alcantara",2020,"DET","AL",24,21,3,0.142857142857143
"alcanse01","Sergio","Alcantara",2021,"CHN","NL",25,220,45,0.204545454545455
"aldremi01","Mike","Aldrete",1986,"SFN","NL",25,216,54,0.25
"aldremi01","Mike","Aldrete",1987,"SFN","NL",26,357,116,0.324929971988796
"aldremi01","Mike","Aldrete",1988,"SFN","NL",27,389,104,0.267352185089974
"aldremi01","Mike","Aldrete",1989,"MON","NL",28,136,30,0.220588235294118
"aldremi01","Mike","Aldrete",1990,"MON","NL",29,161,39,0.242236024844721
"aldremi01","Mike","Aldrete",1991,"CLE","AL",30,183,48,0.262295081967213
"aldremi01","Mike","Aldrete",1991,"SDN","NL",30,15,0,0
"aldremi01","Mike","Aldrete",1993,"OAK","AL",32,255,68,0.266666666666667
"aldremi01","Mike","Aldrete",1994,"OAK","AL",33,178,43,0.241573033707865
"aldremi01","Mike","Aldrete",1995,"OAK","AL",34,125,34,0.272
"aldremi01","Mike","Aldrete",1995,"CAL","AL",34,24,6,0.25
"aldremi01","Mike","Aldrete",1996,"NYA","AL",35,68,17,0.25
"aldremi01","Mike","Aldrete",1996,"CAL","AL",35,40,6,0.15
"aldrico01","Cory","Aldridge",2001,"ATL","NL",22,5,0,0
"aldrico01","Cory","Aldridge",2010,"LAA","AL",31,13,1,0.0769230769230769
"alexaga01","Gary","Alexander",1975,"SFN","NL",22,3,0,0
"alexaga01","Gary","Alexander",1976,"SFN","NL",23,73,13,0.178082191780822
"alexaga01","Gary","Alexander",1977,"SFN","NL",24,119,36,0.302521008403361
"alexaga01","Gary","Alexander",1978,"CLE","AL",25,324,76,0.234567901234568
"alexaga01","Gary","Alexander",1978,"OAK","AL",25,174,36,0.206896551724138
"alexaga01","Gary","Alexander",1979,"CLE","AL",26,358,82,0.229050279329609
"alexaga01","Gary","Alexander",1980,"CLE","AL",27,178,40,0.224719101123595
"alexaga01","Gary","Alexander",1981,"PIT","NL",28,47,10,0.212765957446809
"alexama01","Matt","Alexander",1973,"CHN","NL",26,5,1,0.2
"alexama01","Matt","Alexander",1974,"CHN","NL",27,54,11,0.203703703703704
"alexama01","Matt","Alexander",1975,"OAK","AL",28,10,1,0.1
"alexama01","Matt","Alexander",1976,"OAK","AL",29,30,1,0.0333333333333333
"alexama01","Matt","Alexander",1977,"OAK","AL",30,42,10,0.238095238095238
"alexama01","Matt","Alexander",1979,"PIT","NL",32,13,7,0.538461538461538
"alexama01","Matt","Alexander",1980,"PIT","NL",33,3,1,0.333333333333333
"alexama01","Matt","Alexander",1981,"PIT","NL",34,11,4,0.363636363636364
"alexama02","Manny","Alexander",1992,"BAL","AL",21,5,1,0.2
"alexama02","Manny","Alexander",1995,"BAL","AL",24,242,57,0.235537190082645
"alexama02","Manny","Alexander",1996,"BAL","AL",25,68,7,0.102941176470588
"alexama02","Manny","Alexander",1997,"CHN","NL",26,99,29,0.292929292929293
"alexama02","Manny","Alexander",1997,"NYN","NL",26,149,37,0.248322147651007
"alexama02","Manny","Alexander",1998,"CHN","NL",27,264,60,0.227272727272727
"alexama02","Manny","Alexander",1999,"CHN","NL",28,177,48,0.271186440677966
"alexama02","Manny","Alexander",2000,"BOS","AL",29,194,41,0.211340206185567
"alexama02","Manny","Alexander",2004,"TEX","AL",33,21,5,0.238095238095238
"alexama02","Manny","Alexander",2005,"SDN","NL",34,18,2,0.111111111111111
"alexama02","Manny","Alexander",2006,"SDN","NL",35,34,6,0.176470588235294
"alfarja01","Jason","Alfaro",2004,"HOU","NL",27,11,2,0.181818181818182
"alfarjo01","Jorge","Alfaro",2016,"PHI","NL",23,16,2,0.125
"alfarjo01","Jorge","Alfaro",2017,"PHI","NL",24,107,34,0.317757009345794
"alfarjo01","Jorge","Alfaro",2018,"PHI","NL",25,344,90,0.261627906976744
"alfarjo01","Jorge","Alfaro",2019,"MIA","NL",26,431,113,0.262180974477958
"alfarjo01","Jorge","Alfaro",2020,"MIA","NL",27,93,21,0.225806451612903
"alfarjo01","Jorge","Alfaro",2021,"MIA","NL",28,295,72,0.24406779661017
"alfoned01","Edgardo","Alfonzo",1995,"NYN","NL",22,335,93,0.277611940298507
"alfoned01","Edgardo","Alfonzo",1996,"NYN","NL",23,368,96,0.260869565217391
"alfoned01","Edgardo","Alfonzo",1997,"NYN","NL",24,518,163,0.314671814671815
"alfoned01","Edgardo","Alfonzo",1998,"NYN","NL",25,557,155,0.278276481149013
"alfoned01","Edgardo","Alfonzo",1999,"NYN","NL",26,628,191,0.304140127388535
"alfoned01","Edgardo","Alfonzo",2000,"NYN","NL",27,544,176,0.323529411764706
"alfoned01","Edgardo","Alfonzo",2001,"NYN","NL",28,457,111,0.242888402625821
"alfoned01","Edgardo","Alfonzo",2002,"NYN","NL",29,490,151,0.308163265306122
"alfoned01","Edgardo","Alfonzo",2003,"SFN","NL",30,514,133,0.25875486381323
"alfoned01","Edgardo","Alfonzo",2004,"SFN","NL",31,519,150,0.289017341040462
"alfoned01","Edgardo","Alfonzo",2005,"SFN","NL",32,368,102,0.277173913043478
"alfoned01","Edgardo","Alfonzo",2006,"TOR","AL",33,37,6,0.162162162162162
"alfoned01","Edgardo","Alfonzo",2006,"LAA","AL",33,50,5,0.1
"alfonel01","Eliezer","Alfonzo",2006,"SFN","NL",27,286,76,0.265734265734266
"alfonel01","Eliezer","Alfonzo",2007,"SFN","NL",28,64,16,0.25
"alfonel01","Eliezer","Alfonzo",2008,"SFN","NL",29,11,1,0.0909090909090909
"alfonel01","Eliezer","Alfonzo",2009,"SDN","NL",30,114,20,0.175438596491228
"alfonel01","Eliezer","Alfonzo",2010,"SEA","AL",31,41,9,0.219512195121951
"alfonel01","Eliezer","Alfonzo",2011,"COL","NL",32,75,20,0.266666666666667
"alforan01","Anthony","Alford",2017,"TOR","AL",23,8,1,0.125
"alforan01","Anthony","Alford",2018,"TOR","AL",24,19,2,0.105263157894737
"alforan01","Anthony","Alford",2019,"TOR","AL",25,28,5,0.178571428571429
"alforan01","Anthony","Alford",2020,"TOR","AL",26,16,3,0.1875
"alforan01","Anthony","Alford",2020,"PIT","NL",26,12,3,0.25
"alforan01","Anthony","Alford",2021,"PIT","NL",27,133,31,0.233082706766917
"alicelu01","Luis","Alicea",1988,"SLN","NL",23,297,63,0.212121212121212
"alicelu01","Luis","Alicea",1991,"SLN","NL",26,68,13,0.191176470588235
"alicelu01","Luis","Alicea",1992,"SLN","NL",27,265,65,0.245283018867925
"alicelu01","Luis","Alicea",1993,"SLN","NL",28,362,101,0.279005524861878
"alicelu01","Luis","Alicea",1994,"SLN","NL",29,205,57,0.278048780487805
"alicelu01","Luis","Alicea",1995,"BOS","AL",30,419,113,0.269689737470167
"alicelu01","Luis","Alicea",1996,"SLN","NL",31,380,98,0.257894736842105
"alicelu01","Luis","Alicea",1997,"ANA","AL",32,388,98,0.252577319587629
"alicelu01","Luis","Alicea",1998,"TEX","AL",33,259,71,0.274131274131274
"alicelu01","Luis","Alicea",1999,"TEX","AL",34,164,33,0.201219512195122
"alicelu01","Luis","Alicea",2000,"TEX","AL",35,540,159,0.294444444444444
"alicelu01","Luis","Alicea",2001,"KCA","AL",36,387,106,0.27390180878553
"alicelu01","Luis","Alicea",2002,"KCA","AL",37,237,54,0.227848101265823
"allanan01","Andy","Allanson",1986,"CLE","AL",25,293,66,0.225255972696246
"allanan01","Andy","Allanson",1987,"CLE","AL",26,154,41,0.266233766233766
"allanan01","Andy","Allanson",1988,"CLE","AL",27,434,114,0.262672811059908
"allanan01","Andy","Allanson",1989,"CLE","AL",28,323,75,0.232198142414861
"allanan01","Andy","Allanson",1991,"DET","AL",30,151,35,0.231788079470199
"allanan01","Andy","Allanson",1992,"ML4","AL",31,25,8,0.32
"allanan01","Andy","Allanson",1993,"SFN","NL",32,24,4,0.166666666666667
"allanan01","Andy","Allanson",1995,"CAL","AL",34,82,14,0.170731707317073
"allenau01","Austin","Allen",2019,"SDN","NL",25,65,14,0.215384615384615
"allenau01","Austin","Allen",2020,"OAK","AL",26,31,6,0.193548387096774
"allenau01","Austin","Allen",2021,"OAK","AL",27,8,2,0.25
"allenbe01","Bernie","Allen",1973,"NYA","AL",34,57,13,0.228070175438596
"allenbe01","Bernie","Allen",1973,"MON","NL",34,50,9,0.18
"allenbr01","Brandon","Allen",2009,"ARI","NL",23,104,21,0.201923076923077
"allenbr01","Brandon","Allen",2010,"ARI","NL",24,45,12,0.266666666666667
"allenbr01","Brandon","Allen",2011,"ARI","NL",25,29,5,0.172413793103448
"allenbr01","Brandon","Allen",2011,"OAK","AL",25,146,30,0.205479452054795
"allenbr01","Brandon","Allen",2012,"TBA","AL",26,13,2,0.153846153846154
"allenbr01","Brandon","Allen",2012,"OAK","AL",26,7,0,0
"allench01","Chad","Allen",1999,"MIN","AL",24,481,133,0.276507276507277
